,attendance,away_conference,away_division,away_id,away_line_scores,away_points,away_post_win_prob,away_postgame_elo,away_pregame_elo,away_team,completed,conference_game,excitement_index,highlights,home_conference,home_division,home_id,home_line_scores,home_points,home_post_win_prob,home_postgame_elo,home_pregame_elo,home_team,id,neutral_site,notes,season,season_type,start_date,start_time_tbd,venue,venue_id,week
95,,Patriot,fcs,2329,"[0, 14, 3, 0]",17,0.0019520049864345523,,,Lehigh,True,False,1.617851516,,CAA,fcs,222,"[3, 28, 7, 7]",45,0.9980479950135654,,,Villanova,401424415,False,,2022,regular,2022-09-02T22:00:00.000Z,False,Villanova Stadium,717,1
96,,NEWMAC,iii,109,"[7, 14, 6, 7]",34,,,,MIT,True,False,,,Commonwealth Coast,iii,40,"[6, 7, 0, 7]",20,,,,Curry,401431040,False,,2022,regular,2022-09-02T22:30:00.000Z,False,Walter M. Katz Field,5830,1
97,,Centennial,iii,2667,"[21, 10, 7, 21]",59,,,,Ursinus,True,False,,,Mid Atlantic,iii,111674,"[0, 20, 0, 7]",27,,,,Alvernia University,401450139,False,,2022,regular,2022-09-02T23:00:00.000Z,False,Turf Field,5791,1
98,,Mid-American,fbs,2711,"[3, 0, 10, 0]",13,0.019701391137356805,1488,1538,Western Michigan,True,False,2.4084936095,,Big Ten,fbs,127,"[7, 14, 0, 14]",35,0.9802986088626432,1613,1563,Michigan State,401416591,False,,2022,regular,2022-09-02T23:00:00.000Z,False,Spartan Stadium,3936,1
99,,CAA,fcs,2729,"[10, 7, 3, 21]",41,0.9495363986751971,,,William & Mary,True,False,9.4100183239,,Conference USA,fbs,2429,"[3, 14, 7, 0]",24,0.05046360132480283,1206,1206,Charlotte,401426535,False,,2022,regular,2022-09-02T23:00:00.000Z,False,Jerry Richardson Stadium,4418,1
100,,Mid Atlantic,iii,2221,"[0, 7, 10, 0]",17,,,,FDU-Florham,True,False,,,NEWMAC,iii,2383,"[0, 7, 0, 0]",7,,,,Merchant Marine,401435140,False,,2022,regular,2022-09-02T23:00:00.000Z,False,Brooks Stadium (NY),5997,1
101,,Atlantic Sun,fcs,2198,"[0, 10, 7, 17]",34,0.34601383731962143,,,Eastern Kentucky,True,False,6.3483908778,,Mid-American,fbs,2199,"[0, 14, 14, 14]",42,0.6539861626803786,1380,1380,Eastern Michigan,401416590,False,,2022,regular,2022-09-02T23:00:00.000Z,False,Rynearson Stadium,3912,1
102,,ACC,fbs,259,"[7, 0, 10, 0]",17,0.993763288475589,1411,1412,Virginia Tech,True,False,9.2340782584,,Sun Belt,fbs,295,"[0, 10, 0, 10]",20,0.006236711524411014,1391,1390,Old Dominion,401426330,False,,2022,regular,2022-09-02T23:00:00.000Z,False,Foreman Field,3918,1
103,,NEWMAC,iii,2749,"[14, 17, 14, 13]",58,,,,Worcester Polytechnic,True,False,,,MSCAC,iii,402,"[7, 7, 0, 7]",21,,,,Worcester State College,401439542,False,,2022,regular,2022-09-02T23:00:00.000Z,False,John Coughlin Memorial Field,5898,1
104,,Empire 8,iii,365,"[0, 6, 0, 0]",6,,,,Alfred,True,False,,,Liberty League,iii,174,"[7, 8, 7, 14]",36,,,,Hobart,401431107,False,,2022,regular,2022-09-02T23:00:00.000Z,False,Boswell Field at David J. Urick Stadium,5856,1
105,,ECFC,iii,110438,"[0, 7, 14, 7]",28,,,,Dean College,True,False,,,MSCAC,iii,114,"[7, 7, 7, 12]",33,,,,Fitchburg State,401438649,False,,2022,regular,2022-09-02T23:00:00.000Z,False,Elliot Field Athletic Complex,5845,1
106,,Patriot,fcs,107,"[10, 9, 5, 7]",31,0.8612342681701016,,,Holy Cross,True,False,1.2761045587,,NEC,fcs,2771,"[3, 7, 0, 7]",17,0.1387657318298984,,,Merrimack,401435072,False,,2022,regular,2022-09-02T23:00:00.000Z,False,Duane Stadium,6048,1
107,,Mid Atlantic,iii,388,"[0, 0, 7, 0]",7,,,,Lebanon Valley,True,False,,,Centennial,iii,2234,"[0, 20, 0, 6]",26,,,,Franklin & Marshall,401436997,False,,2022,regular,2022-09-02T23:00:00.000Z,False,Shadek Stadium,7077,1
108,,Commonwealth Coast,iii,2884,"[0, 3, 14, 13]",30,,,,Nichols,True,False,,,MSCAC,iii,2909,"[0, 20, 7, 2]",29,,,,Westfield State,401438606,False,,2022,regular,2022-09-02T23:00:00.000Z,False,"Alumni Field (Westfield, MA)",6144,1
109,,Northwest,iii,2721,"[0, 10, 7, 0]",17,,,,Whitworth,True,False,,,Presidents',iii,2102,"[0, 14, 7, 14]",35,,,,Carnegie Mellon,401432654,False,,2022,regular,2022-09-02T23:00:00.000Z,False,Gesling Stadium,5814,1
110,,Commonwealth Coast,iii,2702,"[0, 7, 0, 7]",14,,,,Western New England,True,False,,,NEWMAC,iii,81,"[7, 14, 7, 14]",42,,,,Springfield,401439539,False,,2022,regular,2022-09-02T23:00:00.000Z,False,Stagg Field,6119,1
111,,American Athletic,fbs,218,"[0, 0, 0, 0]",0,0.0010748210175389739,1029,1101,Temple,True,False,2.0028841548,,ACC,fbs,150,"[10, 14, 3, 3]",30,0.998925178982461,1240,1168,Duke,401411094,False,,2022,regular,2022-09-02T23:30:00.000Z,False,Wallace Wade Stadium,3982,1
112,,Big Ten,fbs,356,"[7, 3, 7, 3]",20,0.8966231094377778,1579,1584,Illinois,True,True,10.0629165175,,Big Ten,fbs,84,"[3, 13, 0, 7]",23,0.10337689056222221,1335,1330,Indiana,401405061,False,,2022,regular,2022-09-03T00:00:00.000Z,False,Memorial Stadium,3830,1
113,,OVC,fcs,2635,"[0, 3, 0, 7]",10,0.0010603927804481161,,,Tennessee Tech,True,False,1.1732355063,,Big 12,fbs,2305,"[21, 14, 7, 14]",56,0.9989396072195519,1194,1194,Kansas,401404052,False,,2022,regular,2022-09-03T00:00:00.000Z,False,Memorial Stadium,3833,1
114,,Big 12,fbs,2628,"[0, 7, 10, 21]",38,0.9976395740093309,1497,1436,TCU,True,False,3.1865666133,,Pac-12,fbs,38,"[3, 3, 0, 7]",13,0.002360425990669103,1326,1387,Colorado,401403966,False,,2022,regular,2022-09-03T02:00:00.000Z,False,Folsom Field,3726,1
115,,Centennial,iii,323,"[3, 3, 0, 7]",13,,,,Moravian,True,False,,,New Jersey,iii,2442,"[7, 7, 14, 3]",31,,,,College of New Jersey,401432529,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Lions Stadium,5824,1
116,,Pioneer,fcs,2168,"[3, 3, 16, 0]",22,,,,Dayton,True,False,,,Big South,fcs,2523,"[0, 14, 0, 6]",20,,,,Robert Morris,401428336,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Joe Walton Stadium,3777,1
117,,New Jersey,iii,2871,"[0, 0, 0, 0]",0,,,,Kean,True,False,,,Empire 8,iii,3110,"[0, 7, 3, 0]",10,,,,Morrisville State,401445766,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Drake Field (NY),6087,1
118,,ECFC,iii,293,"[0, 0, 7, 0]",7,,,,Castleton State College,True,False,,,MSCAC,iii,2972,"[10, 3, 0, 7]",20,,,,Plymouth State,401450146,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Charles L. Currier Memorial Field,3690,1
119,,CCIW,iii,2106,"[0, 0, 0, 0]",0,,,,Carthage,True,False,,,Michigan,iii,2790,"[14, 21, 14, 3]",52,,,,Albion,401431067,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Sprankle-Sprandel Stadium,5786,1
120,,CAA,fcs,48,"[7, 0, 7, 0]",14,0.0957986021662971,,,Delaware,True,False,7.841301814,,American Athletic,fbs,2426,"[0, 0, 7, 0]",7,0.9042013978337029,1403,1403,Navy,401415611,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Navy-Marine Corps Memorial Stadium,3852,1
121,,ACC,fbs,152,"[14, 7, 0, 0]",21,0.5374562457609533,1628,1632,NC State,True,False,5.5237324644,,American Athletic,fbs,151,"[7, 0, 7, 6]",20,0.46254375423904664,1522,1518,East Carolina,401411096,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Dowdy-Ficklen Stadium,3699,1
122,,Ohio,iii,359,"[7, 7, 0, 7]",21,,,,Otterbein,True,False,,,North Coast,iii,2980,"[0, 13, 0, 0]",13,,,,Ohio Wesleyan,401432616,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Selby Stadium,6099,1
123,,Liberty League,iii,175,"[14, 16, 14, 7]",51,,,,Ithaca,True,False,,,MSCAC,iii,18,"[0, 7, 7, 0]",14,,,,Bridgewater State,401432551,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Edward C. Swenson Athletic Complex,5808,1
124,,So. Cal.,iii,2094,"[6, 17, 7, 7]",37,,,,Cal Lutheran,True,False,,,American Southwest,iii,2588,"[0, 7, 0, 0]",7,,,,Southwestern University,401431015,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Birkelbach Field,6118,1
125,,Liberty League,iii,237,"[14, 7, 14, 7]",42,,,,Union,True,False,,,Presidents',iii,2018,"[3, 3, 7, 14]",27,,,,Allegheny,401432740,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Frank B. Fuhrer Field,5789,1
126,,Great Midwest Athletic,ii,2224,"[7, 0, 0, 7]",14,,,,Findlay,True,True,,,Great Midwest Athletic,ii,2477,"[0, 7, 7, 14]",28,,,,Ohio Dominican,401431984,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Panther Stadium (OH),3870,1
127,,Patriot,fcs,46,"[0, 20, 7, 16]",43,0.9978349858954134,,,Georgetown,True,False,3.2037802656,,Pioneer,fcs,2368,"[3, 3, 6, 0]",12,0.0021650141045865537,,,Marist,401431403,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Leonidoff Field,36,1
128,,Old Dominion,iii,2258,"[20, 10, 7, 0]",37,,,,Guilford,True,False,,,USA South,iii,2256,"[14, 14, 14, 6]",48,,,,Greensboro,401439546,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Jamieson Stadium,5852,1
129,,Mountain West,fbs,36,"[0, 0, 0, 7]",7,0.0016054143114814234,1329,1399,Colorado State,True,False,1.1633229021,,Big Ten,fbs,130,"[10, 13, 14, 14]",51,0.9983945856885186,1918,1848,Michigan,401405067,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Michigan Stadium,3558,1
130,,Pennsylvania State Athletic,ii,2315,"[0, 0, 0, 0]",0,,,,Kutztown,True,False,,,Northeast 10,ii,2038,"[3, 0, 0, 0]",3,,,,Assumption,401433013,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Multi-Sport Stadium,3848,1
131,,Mid-American,fbs,2084,"[0, 7, 0, 3]",10,0.0018396409884733345,1344,1382,Buffalo,True,False,1.8374388254,,Big Ten,fbs,120,"[7, 10, 7, 7]",31,0.9981603590115267,1534,1496,Maryland,401405066,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Maryland Stadium,3665,1
132,,Big Ten,fbs,164,"[0, 6, 9, 7]",22,0.7507451179308453,1370,1365,Rutgers,True,False,4.8580219149,,ACC,fbs,103,"[7, 7, 7, 0]",21,0.24925488206915467,1438,1443,Boston College,401405069,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Alumni Stadium,3615,1
133,,MVFC,fcs,2571,"[0, 3, 0, 0]",3,0.19986848629847243,,,South Dakota State,True,False,7.8988660279,,Big Ten,fbs,2294,"[3, 0, 2, 2]",7,0.8001315137015276,1624,1624,Iowa,401405062,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Kinnick Stadium,3793,1
134,,Southern,fcs,2717,"[17, 14, 14, 7]",52,,,,Western Carolina,True,False,3.4784829754,,Big South,fcs,2127,"[7, 10, 14, 7]",38,,,,Charleston Southern,401422975,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Buccaneer Field,3658,1
135,,Western Athletic,fcs,2534,"[0, 0, 0, 0]",0,0.0019968448918086246,,,Sam Houston State,True,False,1.3152998299,,SEC,fbs,245,"[7, 10, 7, 7]",31,0.9980031551081914,1708,1708,Texas A&M,401403865,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Kyle Field,3795,1
136,,American Southwest,iii,2810,"[28, 17, 21, 13]",79,,,,Hardin-Simmons,True,False,,,,,630,"[0, 0, 7, 7]",14,,,,Wayland Baptist,401432518,True,,2022,regular,2022-09-03T16:00:00.000Z,False,,,1
137,,Centennial,iii,118,"[14, 20, 7, 13]",54,,,,Johns Hopkins,True,False,,,Presidents',iii,2963,"[0, 0, 0, 14]",14,,,,Case Western Reserve,401431029,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Case Field,3671,1
138,,American Rivers,iii,49,"[0, 0, 13, 0]",13,,,,Dubuque,True,False,,,Ohio,iii,317,"[0, 0, 7, 7]",14,,,,Marietta,401430960,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Don Drumm Stadium,5931,1
139,,Commonwealth Coast,iii,2280,"[0, 7, 7, 0]",14,,,,Husson,True,False,,,MSCAC,iii,379,"[7, 7, 14, 7]",35,,,,UMass Dartmouth,401431050,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Cressy Field,5939,1
140,,MSCAC,iii,2967,"[0, 0, 7, 0]",7,,,,Framingham State,True,False,,,Empire 8,iii,2781,"[3, 14, 0, 10]",27,,,,Brockport State (NY),401441936,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Bob Boozer Field,6126,1
141,,NEWMAC,iii,2467,"[0, 0, 0, 0]",0,,,,Norwich,True,False,,,Commonwealth Coast,iii,2776,"[0, 0, 7, 0]",7,,,,Salve Regina,401438614,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Toppa Field,6115,1
142,,North Coast,iii,2746,"[7, 0, 7, 14]",28,,,,Wittenberg,True,False,,,Empire 8,iii,2782,"[14, 10, 17, 7]",48,,,,SUNY Cortland,401435118,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Stadium Red Field,5125,1
143,,Presidents',iii,2849,"[2, 0, 6, 0]",8,,,,Westminster PA,True,False,,,Mid Atlantic,iii,2808,"[0, 0, 13, 9]",22,,,,Delaware Valley,401432790,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Robert A. Lipinski Field at James Work Memorial Stadium,5833,1
144,,NEC,fcs,2115,"[0, 3, 0, 0]",3,0.0015138345830116862,,,Central Connecticut,True,False,3.3870174119,,FBS Independents,fbs,41,"[0, 7, 7, 14]",28,0.9984861654169883,1117,1117,Connecticut,401404147,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Rentschler Field,3892,1
145,,ACC,fbs,153,"[7, 21, 13, 22]",63,0.712707477620224,1563,1555,North Carolina,True,False,4.6030352395,,Sun Belt,fbs,2026,"[14, 7, 0, 40]",61,0.287292522379776,1648,1656,Appalachian State,401411095,False,,2022,regular,2022-09-03T16:00:00.000Z,False,Kidd Brewer Stadium,3792,1
146,,NEC,fcs,2529,"[0, 0, 0, 0]",0,0.9809801881239628,,,Sacred Heart,True,False,6.7728182526,,Patriot,fcs,322,"[0, 0, 6, 0]",6,0.019019811876037143,,,Lafayette,401422987,False,,2022,regular,2022-09-03T16:30:00.000Z,False,Fisher Field,3721,1
147,,CAA,fcs,257,"[7, 3, 7, 0]",17,0.0017394258231459014,,,Richmond,True,False,2.2408137378,,ACC,fbs,258,"[14, 14, 0, 6]",34,0.9982605741768541,1526,1526,Virginia,401411100,False,,2022,regular,2022-09-03T16:30:00.000Z,False,Scott Stadium,3923,1
148,,Mountain East,ii,2148,"[7, 13, 0, 7]",27,,,,Concord,True,False,,,South Atlantic,ii,2213,"[3, 14, 3, 0]",20,,,,Emory & Henry,401432110,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Fred Selfe Stadium at Nicewonder Field,5840,1
149,,Ohio,iii,2302,"[7, 0, 7, 12]",26,,,,John Carroll,True,False,,,Presidents',iii,2686,"[7, 14, 7, 7]",35,,,,Washington & Jefferson,401432671,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Cameron Stadium,6139,1
150,,New Jersey,iii,2827,"[14, 7, 14, 7]",42,,,,Rowan,True,False,,,Mid Atlantic,iii,2725,"[0, 0, 6, 14]",20,,,,Widener,401438685,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Leslie C. Quick Jr. Stadium,4855,1
151,,Presidents',iii,2644,"[6, 0, 0, 0]",6,,,,Thiel College,True,False,,,New Jersey,iii,2818,"[0, 14, 6, 7]",27,,,,Montclair State,401441262,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Sprague Field,6085,1
152,,ECFC,iii,2951,"[0, 10, 0, 0]",10,,,,SUNY Maritime,True,False,,,Empire 8,iii,173,"[3, 7, 14, 7]",31,,,,Hartwick,401459907,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Wright Stadium,5636,1
153,,Heartland,iii,86,"[0, 7, 7, 0]",14,,,,Rose-Hulman,True,False,,,North Coast,iii,83,"[0, 3, 7, 7]",17,,,,DePauw,401431143,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Blackstock Stadium,3640,1
154,,,,597,"[7, 9, 10, 3]",29,,,,Presentation College,True,False,,,American Rivers,iii,67,"[6, 0, 0, 0]",6,,,,Luther,401430968,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Legacy Field in Carlson Stadium,5923,1
155,,Centennial,iii,2175,"[7, 0, 0, 0]",7,,,,Dickinson,True,False,,,Liberty League,iii,2528,"[0, 14, 0, 0]",14,,,,Rensselaer,401433397,False,,2022,regular,2022-09-03T17:00:00.000Z,False,ECAV Stadium,6107,1
156,,North Coast,iii,2274,"[3, 0, 0, 13]",16,,,,Hiram,True,False,,,Presidents',iii,2062,"[6, 13, 7, 0]",26,,,,Bethany (WV),401443324,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Bison Stadium,5803,1
157,,Mid Atlantic,iii,398,"[13, 7, 14, 14]",48,,,,Wilkes,True,False,,,ECFC,iii,122774,"[7, 7, 0, 7]",21,,,,Keystone,401441945,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Athletic Field Complex,7082,1
158,,Commonwealth Coast,iii,452,"[3, 14, 7, 3]",27,,,,Endicott College,True,False,,,Liberty League,iii,2779,"[0, 0, 0, 0]",0,,,,St Lawrence,401445128,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Leckonby Stadium,6113,1
159,,GLIAC,ii,110254,"[13, 0, 0, 7]",20,,,,Davenport,True,False,,,Great Lakes,ii,2654,"[7, 12, 0, 0]",19,,,,Truman State,401431525,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Stokes Stadium,6077,1
160,,,,124110,"[2, 0]",2,,,,UFTL,True,False,,,South Atlantic,ii,101784,"[27, 22]",49,,,,Erskine,401431866,False,,2022,regular,2022-09-03T17:00:00.000Z,False,J.W. Babb Stadium,7076,1
161,,Pennsylvania State Athletic,ii,209,"[7, 7, 7, 14]",35,,,,Lock Haven,True,False,,,Independent DII,ii,126086,"[7, 7, 0, 20]",34,,,,Post University,401433022,True,,2022,regular,2022-09-03T17:00:00.000Z,False,,,1
162,,Northeast 10,ii,2441,"[0, 10, 7, 3]",20,,,,New Haven,True,False,,,CIAA,ii,2075,"[7, 0, 0, 20]",27,,,,Bowie State,401429850,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Bulldogs Stadium,5873,1
163,,Great Midwest Athletic,ii,2316,"[0, 3, 10, 0]",13,,,,Kentucky Wesleyan,True,False,,,Great Midwest Athletic,ii,2886,"[3, 17, 21, 14]",55,,,,Northwood (MI),401431551,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Hantz Stadium,3747,1
164,,Pennsylvania State Athletic,ii,2205,"[0, 7, 3, 0]",10,,,,Edinboro,True,False,,,Northeast 10,ii,112334,"[0, 7, 0, 0]",7,,,,Franklin Pierce,401438225,True,,2022,regular,2022-09-03T17:00:00.000Z,False,Sodexo Field,6211,1
165,,Old Dominion,iii,2079,"[0, 3, 13, 13]",29,,,,Bridgewater (VA),True,False,,,Centennial,iii,2248,"[7, 7, 0, 0]",14,,,,Gettysburg,401438672,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Shirk Field at Musselman Stadium,5851,1
166,,Gulf South,ii,2170,"[16, 10, 7, 0]",33,,,,Delta State,True,False,,,SIAC,ii,2310,"[7, 0, 3, 0]",10,,,,Kentucky State,401479976,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Alumni Stadium (KY),6042,1
167,,MVFC,fcs,2460,"[3, 0, 0, 14]",17,0.0011030277181710568,,,Northern Iowa,True,False,1.8930655481,,Mountain West,fbs,2005,"[14, 13, 14, 7]",48,0.9988969722818289,1650,1650,Air Force,401415209,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Falcon Stadium,3713,1
168,,Midwest,iii,2155,"[0, 0, 0, 7]",7,,,,Cornell College (IA),True,False,,,American Rivers,iii,2141,"[21, 21, 7, 7]",56,,,,Coe,401430951,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Clark Field,5823,1
169,,Minnesota,iii,375,"[0, 0, 0, 0]",0,,,,St. Scholastica,True,False,,,Southern Athletic,iii,2553,"[21, 13, 9, 7]",50,,,,Sewanee Univ. of the South,401432817,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Hardee-McGee Field,3823,1
170,,Mid Atlantic,iii,471,"[7, 6, 6, 6]",25,,,,Stevenson,True,False,,,Presidents',iii,2614,"[7, 0, 7, 7]",21,,,,St. Vincent,401439531,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Chuck Noll Field,3677,1
171,,Centennial,iii,216,"[21, 14, 3, 7]",45,,,,Susquehanna,True,False,,,Mid Atlantic,iii,2354,"[0, 9, 7, 0]",16,,,,Lycoming,401431150,False,,2022,regular,2022-09-03T17:00:00.000Z,False,David Person Field,5925,1
172,,North Coast,iii,391,"[0, 7, 0, 7]",14,,,,Oberlin,True,False,,,Michigan,iii,126,"[14, 0, 7, 0]",21,,,,Kalamazoo,401431206,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Angell Field,5904,1
173,,Midwest,iii,266,"[0, 7, 0, 7]",14,,,,Beloit College,True,False,,,NACC,iii,2524,"[14, 21, 0, 6]",41,,,,Rockford,401431255,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Sam Greeley Field,6110,1
174,,NACC,iii,2832,"[0, 3, 7, 0]",10,,,,St. Norbert,True,False,,,Midwest,iii,2891,"[0, 3, 7, 3]",13,,,,Ripon,401431274,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Ingalls Field,6109,1
175,,Michigan,iii,2800,"[3, 0, 0, 7, 6]",16,,,,Alma College,True,False,,,Ohio,iii,427,"[0, 0, 3, 7, 3]",13,,,,Ohio Northern,401431194,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Dial-Roberson Stadium,6098,1
176,,Old Dominion,iii,297,"[14, 14, 7, 13]",48,,,,Hampden-Sydney,True,False,,,North Coast,iii,89,"[3, 14, 13, 22]",52,,,,Wabash College,401432623,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Little Giant Stadium,5123,1
177,,Centennial,iii,246,"[0, 0, 6, 0]",6,,,,Juniata,True,False,,,Presidents',iii,146,"[14, 14, 21, 14]",63,,,,Grove City College,401432772,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Robert E. Thorn Field,5864,1
178,,Presidents',iii,2845,"[14, 3, 21, 14]",52,,,,Waynesburg,True,False,,,ECFC,iii,417,"[7, 0, 7, 0]",14,,,,Gallaudet,401432543,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Hotchkiss Field,5848,1
179,,Old Dominion,iii,2828,"[3, 7, 7, 10]",27,,,,Shenandoah,True,False,,,USA South,iii,291,"[10, 0, 0, 0]",10,,,,Methodist,401432726,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Monarch Stadium,5998,1
180,,Heartland,iii,2074,"[7, 9, 3, 7]",26,,,,Bluffton,True,False,,,North Coast,iii,352,"[13, 13, 0, 7]",33,,,,Kenyon,401432581,False,,2022,regular,2022-09-03T17:00:00.000Z,False,McBride Field,5906,1
181,,Liberty League,iii,2085,"[0, 7, 7, 7]",21,,,,Buffalo State,True,False,,,Empire 8,iii,374,"[14, 27, 14, 7]",62,,,,St. John Fisher,401439518,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Growney Stadium,6120,1
182,,Southern Athletic,iii,2519,"[7, 0, 7, 14]",28,,,,Rhodes,True,False,,,CCIW,iii,2042,"[10, 21, 0, 3]",34,,,,Augustana (IL),401438554,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Charles D. Lindberg Stadium,5796,1
183,,NEWMAC,iii,2108,[],37,,,,Catholic University,True,False,,,Centennial,iii,2700,[],27,,,,McDaniel College,401435131,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Kenneth R. Gill Stadium,3922,1
184,,Mid Atlantic,iii,2969,"[0, 0, 7, 7]",14,,,,Misericordia,True,False,,,ECFC,iii,3162,"[3, 7, 7, 0]",17,,,,Alfred State College,401437201,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Pioneer Stadium,3877,1
185,,MSCAC,iii,2843,"[0, 0, 0, 7]",7,,,,Western Connecticut State,True,False,,,New Jersey,iii,2970,"[7, 14, 0, 7]",28,,,,William Paterson,401445793,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Wightman Stadium,6150,1
186,,,,125730,"[7, 7, 6, 6]",26,,,,St. Thomas University (Fl),True,False,7.9429352429,,Pioneer,fcs,2086,"[0, 3, 14, 14]",31,,,,Butler,401423136,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Butler Bowl,3664,1
187,,Gulf South,ii,2560,"[0, 21, 14, 10]",45,,,,Shorter,True,False,,,USA South,iii,2913,"[3, 0, 0, 3]",6,,,,Brevard College,401431840,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Brevard Memorial Stadium,5807,1
188,,Pennsylvania State Athletic,ii,2559,"[6, 0, 0, 0]",6,,,,Shippensburg,True,False,,,Mountain East,ii,2707,"[3, 7, 0, 19]",29,,,,WV State,401433049,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Dickerson Stadium,5785,1
189,,NACC,iii,2044,"[0, 21, 13, 0]",34,,,,Aurora,True,False,,,Michigan,iii,2812,"[10, 0, 14, 14]",38,,,,Hope,401431202,False,,2022,regular,2022-09-03T17:00:00.000Z,False,Ray and Sue Smith Stadium,3755,1
190,,Commonwealth Coast,iii,111675,"[10, 7, 0, 0]",17,,,,University of New England,True,False,,,NEWMAC,iii,2557,"[0, 7, 0, 3]",10,,,,Coast Guard,401431059,False,,2022,regular,2022-09-03T17:30:00.000Z,False,Cadet Memorial Field,5822,1
