game_id,school,conference,homeAway,points,completionAttempts,defensiveTDs,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesDeflected,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,qbHurries,rushingAttempts,rushingTDs,rushingYards,sacks,tackles,tacklesForLoss,thirdDownEff,totalFumbles,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt,completions,attempts,completionPercentage,fourth_success,fourth_attempts,fourthEffpct,possession_min_temp,possession_sec_temp,possessionTime_sec,third_success,third_attempts,thirdDownEffpct,penalty_flags,penalty_yards,win_loss
401418803,Mississippi College,Gulf South,away,17,3-11,,20.0,1-3,2.0,1.0,0.0,6.0,0.0,0.0,13.0,1.0,5.0,63.0,,1.0,1.0,36:43,,,,,53.0,1.0,261.0,,,,5-12,5.0,3-30,324.0,2.0,5.7,4.9,3,11,0.2727272727272727,1,3,0.3333333333333333,36,43,2203,5,12,0.4166666666666667,3,30,0
401418807,Eastern Illinois,OVC,away,15,17-30,,18.0,2-4,0.0,1.0,,,1.0,0.0,23.0,1.0,1.0,187.0,,,2.0,26:51,,,,,30.0,0.0,132.0,,,,4-12,1.0,1-0,319.0,1.0,6.2,4.4,17,30,0.5666666666666667,2,4,0.5,26,51,1611,4,12,0.3333333333333333,1,0,1
401418810,Grambling,SWAC,away,47,14-25,,12.0,1-1,1.0,3.0,0.0,23.0,0.0,0.0,29.0,2.0,3.0,290.0,,2.0,3.0,18:42,0.0,-1.0,1.0,,25.0,3.0,145.0,,,,3-11,2.0,10-82,435.0,1.0,11.6,5.8,14,25,0.56,1,1,1.0,18,42,1122,3,11,0.2727272727272727,10,82,1
401418813,Northwestern State,Southland,away,27,37-59,,21.0,2-4,1.0,0.0,0.0,0.0,2.0,0.0,62.0,3.0,3.0,343.0,,1.0,2.0,24:06,0.0,10.0,2.0,,19.0,2.0,54.0,,,,5-15,3.0,4-20,397.0,3.0,5.8,2.8,37,59,0.6271186440677966,2,4,0.5,24,6,1446,5,15,0.3333333333333333,4,20,0
401418814,Southeast Missouri State,OVC,away,51,13-24,,28.0,2-2,0.0,1.0,0.0,11.0,0.0,0.0,14.0,1.0,15.0,201.0,,1.0,3.0,38:42,0.0,9.0,1.0,,54.0,3.0,418.0,,,,5-13,2.0,5-58,619.0,0.0,8.4,7.7,13,24,0.5416666666666666,2,2,1.0,38,42,2322,5,13,0.38461538461538464,5,58,1
401418828,Valparaiso,Pioneer,away,21,18-36,,20.0,1-2,0.0,1.0,0.0,0.0,3.0,0.0,97.0,5.0,3.0,191.0,,1.0,2.0,33:51,,,,,42.0,0.0,65.0,,,,5-16,0.0,8-85,256.0,3.0,5.3,1.5,18,36,0.5,1,2,0.5,33,51,2031,5,16,0.3125,8,85,0
401418829,Eastern Illinois,OVC,away,7,17-26,,16.0,0-0,2.0,0.0,0.0,12.0,3.0,0.0,104.0,6.0,1.0,127.0,,2.0,1.0,31:20,,,,,38.0,0.0,40.0,,,,5-13,4.0,8-67,167.0,5.0,4.9,1.1,17,26,0.6538461538461539,0,0,,31,20,1880,5,13,0.38461538461538464,8,67,0
401418830,Southern Illinois,MVFC,away,19,17-22,,18.0,1-1,0.0,0.0,,,0.0,0.0,16.0,2.0,1.0,164.0,,,0.0,32:42,,,,,42.0,3.0,158.0,,,,5-13,1.0,5-49,322.0,0.0,7.5,3.8,17,22,0.7727272727272727,1,1,1.0,32,42,1962,5,13,0.38461538461538464,5,49,1
401418831,Illinois State,MVFC,away,23,29-41,,23.0,2-2,0.0,1.0,,,0.0,0.0,11.0,1.0,11.0,257.0,,,1.0,35:25,,,,,38.0,1.0,152.0,,,,13-20,0.0,3-20,409.0,0.0,6.3,4.0,29,41,0.7073170731707317,2,2,1.0,35,25,2125,13,20,0.65,3,20,1
401418832,South Dakota,MVFC,away,10,9-16,,11.0,0-0,0.0,0.0,,,0.0,0.0,41.0,2.0,4.0,117.0,,,0.0,31:49,0.0,5.0,1.0,,34.0,1.0,132.0,,,,3-12,1.0,6-40,249.0,0.0,7.3,3.9,9,16,0.5625,0,0,,31,49,1909,3,12,0.25,6,40,1
401418833,Illinois State,MVFC,away,27,24-38,,27.0,1-1,1.0,1.0,0.0,0.0,1.0,0.0,36.0,2.0,3.0,274.0,,1.0,2.0,34:04,0.0,-3.0,1.0,,47.0,2.0,199.0,,,,7-15,2.0,3-25,473.0,2.0,7.2,4.2,24,38,0.631578947368421,1,1,1.0,34,4,2044,7,15,0.4666666666666667,3,25,1
401418834,Illinois State,MVFC,away,7,16-22,,10.0,0-1,0.0,0.0,,,1.0,0.0,66.0,3.0,1.0,143.0,,,1.0,25:54,,,,,28.0,0.0,76.0,,,,6-13,,1-10,219.0,1.0,6.5,2.7,16,22,0.7272727272727273,0,1,0.0,25,54,1554,6,13,0.46153846153846156,1,10,1
401418835,Youngstown State,MVFC,away,19,10-22,,16.0,2-2,1.0,2.0,,,0.0,0.0,21.0,1.0,7.0,143.0,,,1.0,28:38,0.0,1.0,3.0,,37.0,1.0,154.0,,,,1-12,1.0,5-40,297.0,1.0,6.5,4.2,10,22,0.45454545454545453,2,2,1.0,28,38,1718,1,12,0.08333333333333333,5,40,1
401418836,Illinois State,MVFC,away,7,9-20,,7.0,0-0,0.0,1.0,0.0,0.0,1.0,0.0,65.0,3.0,1.0,55.0,,1.0,0.0,20:26,1.0,18.0,1.0,,22.0,0.0,45.0,,,,2-12,0.0,4-22,100.0,1.0,2.8,2.0,9,20,0.45,0,0,,20,26,1226,2,12,0.16666666666666666,4,22,0
401418837,Western Illinois,MVFC,away,13,5-13,,15.0,2-3,0.0,4.0,0.0,2.0,1.0,0.0,23.0,2.0,7.0,30.0,,1.0,0.0,29:41,0.0,6.0,2.0,,61.0,1.0,232.0,,,,6-19,2.0,6-48,262.0,1.0,2.3,3.8,5,13,0.38461538461538464,2,3,0.6666666666666666,29,41,1781,6,19,0.3157894736842105,6,48,1
401418838,Indiana State,MVFC,away,14,19-30,,20.0,3-4,0.0,0.0,0.0,35.0,1.0,,,,6.0,205.0,,1.0,0.0,35:02,0.0,6.0,1.0,,39.0,1.0,103.0,,,,7-16,1.0,4-35,308.0,1.0,6.8,2.6,19,30,0.6333333333333333,3,4,0.75,35,2,2102,7,16,0.4375,4,35,0
401418839,North Dakota State,MVFC,away,31,21-27,,26.0,3-3,3.0,0.0,,,0.0,0.0,50.0,3.0,7.0,210.0,,,1.0,37:28,0.0,-6.0,2.0,,48.0,3.0,312.0,,,,7-15,4.0,5-45,522.0,3.0,7.8,6.5,21,27,0.7777777777777778,3,3,1.0,37,28,2248,7,15,0.4666666666666667,5,45,0
401418840,Indiana State,MVFC,away,42,15-29,,22.0,0-2,1.0,0.0,,,0.0,0.0,78.0,3.0,6.0,311.0,,,3.0,23:26,0.0,-1.0,1.0,,27.0,3.0,187.0,,,,4-11,1.0,1-5,498.0,1.0,10.7,6.9,15,29,0.5172413793103449,0,2,0.0,23,26,1406,4,11,0.36363636363636365,1,5,0
401418842,North Dakota,MVFC,away,42,16-20,,22.0,3-3,0.0,1.0,0.0,29.0,0.0,,,,6.0,162.0,,1.0,2.0,35:10,,,,,42.0,4.0,229.0,,,,5-11,0.0,2-10,391.0,0.0,8.1,5.5,16,20,0.8,3,3,1.0,35,10,2110,5,11,0.45454545454545453,2,10,1
401418843,Indiana State,MVFC,away,21,16-24,,22.0,1-1,0.0,0.0,0.0,22.0,0.0,0.0,21.0,1.0,1.0,187.0,,2.0,1.0,38:25,,,,,51.0,2.0,163.0,,,,10-18,1.0,3-15,350.0,0.0,7.8,3.2,16,24,0.6666666666666666,1,1,1.0,38,25,2305,10,18,0.5555555555555556,3,15,1
401418844,Missouri State,MVFC,away,24,10-25,,21.0,1-2,0.0,1.0,0.0,0.0,1.0,0.0,22.0,2.0,6.0,156.0,,1.0,0.0,33:56,0.0,2.0,3.0,,48.0,3.0,247.0,,,,4-14,0.0,6-55,403.0,1.0,6.2,5.1,10,25,0.4,1,2,0.5,33,56,2036,4,14,0.2857142857142857,6,55,1
401420777,Morgan State,MEAC,away,7,10-27,1.0,12.0,0-1,1.0,0.0,1.0,50.0,3.0,0.0,122.0,7.0,1.0,78.0,3.0,1.0,0.0,30:15,0.0,5.0,2.0,4.0,32.0,0.0,172.0,0.0,39.0,0.0,2-13,1.0,7-60,250.0,4.0,2.9,5.4,10,27,0.37037037037037035,0,1,0.0,30,15,1815,2,13,0.15384615384615385,7,60,0
401420779,Sacred Heart,NEC,away,9,22-38,,17.0,0-5,0.0,0.0,0.0,0.0,2.0,0.0,87.0,4.0,1.0,175.0,,1.0,1.0,30:35,0.0,53.0,3.0,,29.0,0.0,60.0,,,,2-14,,10-186,235.0,2.0,4.6,2.1,22,38,0.5789473684210527,0,5,0.0,30,35,1835,2,14,0.14285714285714285,10,186,1
401420780,Virginia Lynchburg,,away,10,9-28,,12.0,0-5,1.0,1.0,0.0,60.0,1.0,0.0,22.0,3.0,4.0,137.0,,1.0,1.0,34:17,,,,,38.0,0.0,63.0,,,,3-15,1.0,7-63,200.0,2.0,4.9,1.7,9,28,0.32142857142857145,0,5,0.0,34,17,2057,3,15,0.2,7,63,0
401420781,Norfolk State,MEAC,away,24,26-35,,19.0,1-2,0.0,2.0,,,1.0,0.0,55.0,3.0,6.0,291.0,,,1.0,34:17,,,,,34.0,2.0,93.0,,,,7-15,1.0,0-0,384.0,1.0,8.3,2.7,26,35,0.7428571428571429,1,2,0.5,34,17,2057,7,15,0.4666666666666667,0,0,0
401420782,Morgan State,MEAC,away,20,12-25,,13.0,0-1,1.0,0.0,,,1.0,0.0,242.0,8.0,2.0,139.0,,,1.0,21:02,,,,,27.0,1.0,120.0,,,,2-10,1.0,6-69,259.0,2.0,5.6,4.4,12,25,0.48,0,1,0.0,21,2,1262,2,10,0.2,6,69,0
401420783,Morgan State,MEAC,away,7,10-19,,12.0,0-0,0.0,0.0,,,3.0,0.0,111.0,7.0,1.0,59.0,,,0.0,33:19,,,,,38.0,1.0,99.0,,,,2-12,,7-69,158.0,3.0,3.1,2.6,10,19,0.5263157894736842,0,0,,33,19,1999,2,12,0.16666666666666666,7,69,0
401420784,South Carolina State,MEAC,away,14,14-37,,14.0,0-1,3.0,0.0,1.0,57.0,3.0,0.0,103.0,6.0,2.0,155.0,,2.0,0.0,28:49,0.0,9.0,1.0,,31.0,1.0,95.0,,,,4-16,3.0,6-62,250.0,6.0,4.2,3.1,14,37,0.3783783783783784,0,1,0.0,28,49,1729,4,16,0.25,6,62,0
401420785,Morgan State,MEAC,away,22,5-18,,12.0,0-2,1.0,4.0,1.0,34.0,0.0,0.0,35.0,2.0,4.0,71.0,,1.0,1.0,25:49,,,,,41.0,1.0,160.0,,,,1-14,1.0,7-60,231.0,1.0,3.9,3.9,5,18,0.2777777777777778,0,2,0.0,25,49,1549,1,14,0.07142857142857142,7,60,1
401420786,Morgan State,MEAC,away,37,9-17,,12.0,0-0,1.0,4.0,1.0,37.0,0.0,0.0,97.0,2.0,7.0,137.0,,1.0,1.0,25:52,1.0,0.0,0.0,,37.0,0.0,88.0,,,,3-12,1.0,7-71,225.0,1.0,8.1,2.4,9,17,0.5294117647058824,0,0,,25,52,1552,3,12,0.25,7,71,1
401420787,Howard,MEAC,away,35,18-26,,23.0,1-1,0.0,0.0,,,0.0,0.0,24.0,1.0,5.0,245.0,,,3.0,34:20,0.0,16.0,1.0,,41.0,2.0,124.0,,,,7-15,,6-49,369.0,0.0,9.4,3.0,18,26,0.6923076923076923,1,1,1.0,34,20,2060,7,15,0.4666666666666667,6,49,1
401420788,Norfolk State,MEAC,away,7,9-22,0.0,10.0,0-0,1.0,0.0,,,1.0,0.0,38.0,3.0,1.0,203.0,3.0,,1.0,24:23,,,,1.0,26.0,0.0,9.0,0.0,39.0,5.0,2-10,1.0,6-40,212.0,2.0,9.2,0.3,9,22,0.4090909090909091,0,0,,24,23,1463,2,10,0.2,6,40,0
401420789,Hampton,CAA,away,17,13-22,,14.0,0-0,0.0,0.0,0.0,8.0,2.0,0.0,15.0,1.0,5.0,238.0,,2.0,2.0,28:09,,,,,32.0,0.0,92.0,,,,3-10,,5-40,330.0,2.0,10.8,2.9,13,22,0.5909090909090909,0,0,,28,9,1689,3,10,0.3,5,40,1
401420790,St Francis (PA),NEC,away,45,20-29,,25.0,1-1,1.0,1.0,0.0,0.0,0.0,0.0,47.0,3.0,9.0,300.0,,1.0,4.0,31:41,0.0,-1.0,1.0,,34.0,1.0,201.0,,,,5-13,2.0,10-105,501.0,1.0,10.3,5.9,20,29,0.6896551724137931,1,1,1.0,31,41,1901,5,13,0.38461538461538464,10,105,1
401420791,Norfolk State,MEAC,away,14,9-19,,19.0,0-4,0.0,0.0,,,2.0,0.0,34.0,2.0,2.0,118.0,,,1.0,29:24,,,,,46.0,1.0,212.0,,,,5-12,,7-70,330.0,2.0,6.2,4.6,9,19,0.47368421052631576,0,4,0.0,29,24,1764,5,12,0.4166666666666667,7,70,1
401420792,Delaware State,MEAC,away,28,14-19,,21.0,1-2,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,4.0,194.0,,1.0,3.0,32:58,0.0,16.0,1.0,,39.0,1.0,204.0,,,,4-10,1.0,4-50,398.0,1.0,10.2,5.2,14,19,0.7368421052631579,1,2,0.5,32,58,1978,4,10,0.4,4,50,1
401420793,Howard,MEAC,away,49,18-23,,25.0,0-0,0.0,0.0,,,1.0,0.0,18.0,3.0,7.0,182.0,,,3.0,37:26,0.0,3.0,1.0,,48.0,4.0,274.0,,,,12-15,,3-25,456.0,1.0,7.9,5.7,18,23,0.782608695652174,0,0,,37,26,2246,12,15,0.8,3,25,1
401420794,Norfolk State,MEAC,away,24,15-31,,16.0,2-2,0.0,1.0,,,4.0,0.0,67.0,3.0,6.0,156.0,,,1.0,32:26,0.0,0.0,1.0,,33.0,2.0,112.0,,,,2-13,0.0,3-24,268.0,4.0,5.0,3.4,15,31,0.4838709677419355,2,2,1.0,32,26,1946,2,13,0.15384615384615385,3,24,0
401420795,North Carolina Central,MEAC,away,48,22-33,,25.0,0-0,0.0,2.0,0.0,0.0,1.0,0.0,28.0,3.0,6.0,347.0,,1.0,4.0,29:45,0.0,-6.0,2.0,,33.0,3.0,201.0,,,,6-11,1.0,4-36,548.0,1.0,10.5,6.1,22,33,0.6666666666666666,0,0,,29,45,1785,6,11,0.5454545454545454,4,36,1
401420796,Norfolk State,MEAC,away,42,16-28,,22.0,2-2,1.0,0.0,0.0,23.0,1.0,0.0,116.0,5.0,6.0,242.0,,1.0,5.0,30:38,0.0,5.0,2.0,,32.0,1.0,173.0,,,,6-13,1.0,11-113,415.0,2.0,8.6,5.4,16,28,0.5714285714285714,2,2,1.0,30,38,1838,6,13,0.46153846153846156,11,113,0
401420797,North Carolina A&T,Big South,away,13,23-48,,18.0,2-5,0.0,0.0,,,1.0,0.0,95.0,5.0,7.0,275.0,,,1.0,25:07,,,,,16.0,0.0,82.0,,,,6-15,,9-95,357.0,1.0,5.7,5.1,23,48,0.4791666666666667,2,5,0.4,25,7,1507,6,15,0.4,9,95,0
401420798,Winston-Salem,CIAA,away,0,5-10,,11.0,0-0,0.0,1.0,0.0,0.0,1.0,0.0,103.0,6.0,,21.0,,1.0,0.0,20:43,,,,,32.0,0.0,124.0,,,,2-10,1.0,2-25,145.0,1.0,2.1,3.9,5,10,0.5,0,0,,20,43,1243,2,10,0.2,2,25,0
401420799,North Carolina Central,MEAC,away,45,18-27,,25.0,0-0,0.0,1.0,1.0,33.0,0.0,0.0,42.0,4.0,9.0,194.0,,1.0,2.0,35:19,,,,,41.0,3.0,205.0,,,,12-15,0.0,6-56,399.0,0.0,7.2,5.0,18,27,0.6666666666666666,0,0,,35,19,2119,12,15,0.8,6,56,0
401420800,Virginia Lynchburg,,away,14,14-29,,12.0,1-3,0.0,3.0,0.0,18.0,3.0,0.0,70.0,7.0,2.0,120.0,,2.0,1.0,33:50,,,,,36.0,1.0,73.0,,,,5-16,,11-88,193.0,3.0,4.1,2.0,14,29,0.4827586206896552,1,3,0.3333333333333333,33,50,2030,5,16,0.3125,11,88,0
401420801,North Carolina Central,MEAC,away,18,21-35,,20.0,0-0,0.0,0.0,,,2.0,0.0,45.0,4.0,,294.0,,,2.0,29:57,0.0,2.0,2.0,,29.0,1.0,96.0,,,,5-12,,5-46,390.0,2.0,8.4,3.3,21,35,0.6,0,0,,29,57,1797,5,12,0.4166666666666667,5,46,0
401420802,North Carolina Central,MEAC,away,24,11-24,,19.0,0-1,0.0,1.0,,,1.0,0.0,80.0,5.0,6.0,177.0,,,2.0,28:35,0.0,24.0,2.0,,34.0,1.0,243.0,,,,2-11,,7-88,420.0,1.0,7.4,7.1,11,24,0.4583333333333333,0,1,0.0,28,35,1715,2,11,0.18181818181818182,7,88,0
401420803,North Carolina Central,MEAC,away,28,19-28,,22.0,0-0,0.0,1.0,,,2.0,0.0,15.0,2.0,8.0,272.0,,,2.0,29:54,0.0,22.0,2.0,,31.0,1.0,181.0,,,,8-12,0.0,7-83,453.0,2.0,9.7,5.8,19,28,0.6785714285714286,0,0,,29,54,1794,8,12,0.6666666666666666,7,83,1
401420804,Howard,MEAC,away,21,13-24,,16.0,1-2,0.0,0.0,,,2.0,0.0,160.0,3.0,3.0,179.0,,,1.0,29:20,,,,,28.0,1.0,99.0,,,,3-10,,1-10,278.0,2.0,7.5,3.5,13,24,0.5416666666666666,1,2,0.5,29,20,1760,3,10,0.3,1,10,0
401420805,North Carolina Central,MEAC,away,22,16-29,,23.0,1-2,1.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,10.0,143.0,,1.0,0.0,32:59,0.0,1.0,1.0,,39.0,2.0,216.0,,,,6-12,2.0,0-0,359.0,2.0,4.9,5.5,16,29,0.5517241379310345,1,2,0.5,32,59,1979,6,12,0.5,0,0,1
401420806,Missouri State,MVFC,away,27,18-30,,17.0,0-0,2.0,0.0,0.0,2.0,0.0,0.0,126.0,3.0,9.0,266.0,,2.0,1.0,29:44,0.0,1.0,2.0,,32.0,1.0,90.0,,,,4-13,2.0,8-82,356.0,2.0,8.9,2.8,18,30,0.6,0,0,,29,44,1784,4,13,0.3076923076923077,8,82,0
401420807,UT Martin,OVC,away,30,29-41,,23.0,2-3,0.0,0.0,,,0.0,0.0,105.0,4.0,6.0,344.0,,,3.0,28:37,0.0,5.0,1.0,,23.0,1.0,85.0,,,,3-10,2.0,9-75,429.0,0.0,8.4,3.7,29,41,0.7073170731707317,2,3,0.6666666666666666,28,37,1717,3,10,0.3,9,75,1
401420808,South Dakota State,MVFC,away,28,22-29,,25.0,0-1,1.0,0.0,0.0,70.0,0.0,0.0,44.0,2.0,4.0,319.0,,2.0,4.0,34:55,0.0,2.0,1.0,,37.0,0.0,156.0,,,,6-12,1.0,6-59,475.0,1.0,11.0,4.2,22,29,0.7586206896551724,0,1,0.0,34,55,2095,6,12,0.5,6,59,1
401420809,Missouri State,MVFC,away,31,24-39,,18.0,1-2,0.0,0.0,0.0,5.0,0.0,0.0,132.0,6.0,7.0,271.0,,1.0,3.0,23:55,,,,,20.0,1.0,118.0,,,,4-12,,5-50,389.0,0.0,6.9,5.9,24,39,0.6153846153846154,1,2,0.5,23,55,1435,4,12,0.3333333333333333,5,50,0
401420810,Southern Illinois,MVFC,away,38,23-33,,24.0,2-3,0.0,0.0,0.0,-1.0,0.0,0.0,66.0,3.0,8.0,290.0,,2.0,2.0,35:47,,,,,43.0,3.0,129.0,,,,6-16,,5-24,419.0,0.0,8.8,3.0,23,33,0.696969696969697,2,3,0.6666666666666666,35,47,2147,6,16,0.375,5,24,1
401420811,Missouri State,MVFC,away,20,16-22,,16.0,2-3,0.0,0.0,,,1.0,0.0,110.0,7.0,2.0,151.0,,,1.0,23:38,0.0,54.0,2.0,,25.0,2.0,70.0,,,,3-8,1.0,4-30,221.0,1.0,6.9,2.8,16,22,0.7272727272727273,2,3,0.6666666666666666,23,38,1418,3,8,0.375,4,30,0
401420812,Western Illinois,MVFC,away,14,15-35,,13.0,3-6,2.0,0.0,,,1.0,0.0,235.0,11.0,2.0,215.0,,,2.0,21:12,,,,,22.0,0.0,14.0,,,,1-11,2.0,4-30,229.0,3.0,6.1,0.6,15,35,0.42857142857142855,3,6,0.5,21,12,1272,1,11,0.09090909090909091,4,30,0
401420813,Missouri State,MVFC,away,13,23-38,,18.0,1-3,0.0,1.0,,,0.0,0.0,44.0,2.0,7.0,233.0,,,1.0,31:54,,,,,32.0,0.0,99.0,,,,7-16,0.0,6-42,332.0,0.0,6.1,3.1,23,38,0.6052631578947368,1,3,0.3333333333333333,31,54,1914,7,16,0.4375,6,42,1
401420814,Youngstown State,MVFC,away,22,11-23,,19.0,0-1,0.0,2.0,,,0.0,0.0,89.0,4.0,10.0,117.0,,,0.0,33:54,0.0,11.0,2.0,,39.0,2.0,264.0,,,,4-13,0.0,8-70,381.0,0.0,5.1,6.8,11,23,0.4782608695652174,0,1,0.0,33,54,2034,4,13,0.3076923076923077,8,70,0
401420815,Northern Iowa,MVFC,away,27,20-27,,18.0,0-0,0.0,0.0,0.0,22.0,1.0,0.0,39.0,2.0,9.0,334.0,,1.0,1.0,21:39,,,,,19.0,2.0,115.0,,,,6-10,1.0,4-37,449.0,1.0,12.4,6.1,20,27,0.7407407407407407,0,0,,21,39,1299,6,10,0.6,4,37,1
401420816,North Dakota,MVFC,away,17,20-34,,21.0,0-2,0.0,0.0,,,0.0,0.0,83.0,4.0,5.0,233.0,,,0.0,29:55,,,,,28.0,2.0,38.0,,,,6-12,1.0,2-20,271.0,0.0,6.9,1.4,20,34,0.5882352941176471,0,2,0.0,29,55,1795,6,12,0.5,2,20,0
401420817,North Dakota,MVFC,away,35,20-31,,19.0,1-2,0.0,0.0,,,0.0,0.0,79.0,3.0,5.0,292.0,,,1.0,29:22,0.0,25.0,1.0,,26.0,3.0,93.0,,,,6-11,,2-17,385.0,0.0,9.4,3.6,20,31,0.6451612903225806,1,2,0.5,29,22,1762,6,11,0.5454545454545454,2,17,1
401420818,South Dakota State,MVFC,away,49,17-22,,15.0,0-0,0.0,1.0,,,0.0,0.0,58.0,2.0,7.0,213.0,,,3.0,23:40,0.0,58.0,1.0,,25.0,3.0,95.0,,,,3-8,0.0,7-73,308.0,0.0,9.7,3.8,17,22,0.7727272727272727,0,0,,23,40,1420,3,8,0.375,7,73,0
401420819,South Dakota,MVFC,away,19,15-27,,16.0,0-2,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,151.0,,1.0,3.0,23:30,,,,,28.0,0.0,97.0,,,,8-12,,3-20,248.0,0.0,5.6,3.5,15,27,0.5555555555555556,0,2,0.0,23,30,1410,8,12,0.6666666666666666,3,20,0
401420820,North Dakota,MVFC,away,21,11-22,,15.0,2-2,1.0,0.0,,,0.0,0.0,122.0,5.0,3.0,153.0,,,1.0,24:35,,,,,35.0,2.0,165.0,,,,5-13,1.0,3-27,318.0,1.0,7.0,4.7,11,22,0.5,2,2,1.0,24,35,1475,5,13,0.38461538461538464,3,27,0
401420822,Duquesne,NEC,away,14,22-41,,19.0,0-2,0.0,1.0,,,3.0,0.0,37.0,2.0,2.0,274.0,,,2.0,29:49,,,,,25.0,0.0,51.0,,,,7-16,0.0,3-22,325.0,3.0,6.7,2.0,22,41,0.5365853658536586,0,2,0.0,29,49,1789,7,16,0.4375,3,22,1
401420823,Dayton,Pioneer,away,16,17-27,,13.0,1-2,0.0,3.0,,,2.0,0.0,86.0,4.0,4.0,134.0,,,1.0,32:24,,,,,35.0,1.0,55.0,,,,6-15,0.0,4-25,189.0,2.0,5.0,1.6,17,27,0.6296296296296297,1,2,0.5,32,24,1944,6,15,0.4,4,25,0
401420824,Youngstown State,MVFC,away,14,11-20,,17.0,0-0,0.0,0.0,,,1.0,0.0,65.0,3.0,6.0,121.0,,,1.0,25:41,,,,,30.0,0.0,160.0,,,,3-10,,8-64,281.0,1.0,6.1,5.3,11,20,0.55,0,0,,25,41,1541,3,10,0.3,8,64,0
401420825,Youngstown State,MVFC,away,28,16-29,,28.0,0-1,1.0,1.0,,,1.0,0.0,20.0,2.0,8.0,221.0,,,1.0,34:36,0.0,8.0,3.0,,48.0,2.0,289.0,,,,5-14,1.0,5-56,510.0,2.0,7.6,6.0,16,29,0.5517241379310345,0,1,0.0,34,36,2076,5,14,0.35714285714285715,5,56,1
401420826,South Dakota,MVFC,away,24,17-30,,18.0,0-1,2.0,1.0,,,0.0,0.0,76.0,4.0,6.0,254.0,,,1.0,25:21,0.0,44.0,2.0,,30.0,2.0,56.0,,,,4-12,2.0,3-27,310.0,2.0,8.5,1.9,17,30,0.5666666666666667,0,1,0.0,25,21,1521,4,12,0.3333333333333333,3,27,1
401420827,Southern Illinois,MVFC,away,21,19-28,,17.0,0-1,1.0,0.0,,,3.0,0.0,11.0,1.0,3.0,312.0,,,3.0,24:17,,,,,29.0,0.0,75.0,,,,4-11,1.0,4-53,387.0,4.0,11.1,2.6,19,28,0.6785714285714286,0,1,0.0,24,17,1457,4,11,0.36363636363636365,4,53,0
401420828,North Dakota State,MVFC,away,34,10-19,,27.0,0-0,2.0,3.0,0.0,1.0,1.0,,,,10.0,120.0,,2.0,0.0,39:49,0.0,0.0,1.0,,61.0,4.0,356.0,,,,8-14,2.0,5-64,476.0,3.0,6.3,5.8,10,19,0.5263157894736842,0,0,,39,49,2389,8,14,0.5714285714285714,5,64,1
401420829,South Dakota,MVFC,away,3,5-12,,6.0,1-2,0.0,1.0,0.0,38.0,2.0,0.0,108.0,4.0,3.0,44.0,,1.0,0.0,26:09,,,,,36.0,0.0,92.0,,,,3-14,0.0,10-91,136.0,2.0,3.7,2.6,5,12,0.4166666666666667,1,2,0.5,26,9,1569,3,14,0.21428571428571427,10,91,0
401420830,Southern Illinois,MVFC,away,24,28-44,,23.0,2-4,1.0,1.0,,,1.0,0.0,65.0,3.0,6.0,190.0,,,2.0,35:49,,,,,36.0,1.0,166.0,,,,6-16,1.0,5-55,356.0,2.0,4.3,4.6,28,44,0.6363636363636364,2,4,0.5,35,49,2149,6,16,0.375,5,55,0
401420831,Northern Iowa,MVFC,away,58,21-31,,26.0,0-1,0.0,1.0,0.0,13.0,0.0,0.0,33.0,1.0,16.0,380.0,,1.0,5.0,34:05,0.0,11.0,3.0,,39.0,2.0,213.0,,,,7-12,1.0,1-6,593.0,0.0,12.3,5.5,21,31,0.6774193548387096,0,1,0.0,34,5,2045,7,12,0.5833333333333334,1,6,0
401420832,Butler,Pioneer,away,17,18-31,,13.0,0-0,2.0,0.0,,,1.0,0.0,19.0,1.0,5.0,211.0,,,1.0,27:49,0.0,-6.0,1.0,,24.0,1.0,53.0,,,,9-15,2.0,6-59,264.0,3.0,6.8,2.2,18,31,0.5806451612903226,0,0,,27,49,1669,9,15,0.6,6,59,0
401420833,Western Illinois,MVFC,away,10,13-25,,11.0,0-1,1.0,0.0,,,1.0,0.0,46.0,3.0,4.0,201.0,,,1.0,18:34,,,,,21.0,0.0,19.0,,,,4-11,3.0,3-21,220.0,2.0,8.0,0.9,13,25,0.52,0,1,0.0,18,34,1114,4,11,0.36363636363636365,3,21,0
401420834,South Dakota State,MVFC,away,23,16-21,,18.0,0-0,0.0,0.0,0.0,18.0,0.0,,,,11.0,152.0,,1.0,0.0,34:35,,,,,37.0,2.0,207.0,,,,7-13,1.0,7-40,359.0,0.0,7.2,5.6,16,21,0.7619047619047619,0,0,,34,35,2075,7,13,0.5384615384615384,7,40,1
