game_id,school,conference,homeAway,points,completionAttempts,defensiveTDs,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesDeflected,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,qbHurries,rushingAttempts,rushingTDs,rushingYards,sacks,tackles,tacklesForLoss,thirdDownEff,totalFumbles,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
401413209,East Tennessee State,Southern,away,41,16-30,,23,0-1,0,0,,,1,0,190,8,11,237,,,1,25:25,,,,,32,4,325,,,,3-10,,7-85,562,1,7.9,10.2
401413209,Wofford,Southern,home,48,25-39,,30,1-1,0,0,0,19,0,0,95,5,12,409,,1,3,34:35,0,11,1,,35,3,171,,,,5-13,,8-70,580,0,10.5,4.9
401413210,Western Carolina,Southern,home,36,16-24,,27,1-1,0,0,,,1,0,104,5,12,268,,,2,41:47,0,7,1,,50,2,247,,,,4-10,,8-87,515,1,11.2,4.9
401413210,Wofford,Southern,away,29,17-36,,19,2-3,0,0,0,0,0,0,27,2,3,269,,1,1,18:13,0,0,1,,27,3,80,,,,4-13,,7-63,349,0,7.5,3.0
401413211,VMI,Southern,away,16,21-38,,17,1-1,2,1,,,1,0,48,2,4,264,,,1,23:17,,,,,25,1,45,,,,4-14,2,1-10,309,3,6.9,1.8
401413211,Wofford,Southern,home,34,17-26,,20,0-0,1,3,0,0,0,0,0,2,10,176,,1,1,36:43,0,90,5,,43,2,232,,,,5-15,2,3-30,408,1,6.8,5.4
401413212,Furman,Southern,home,63,23-24,,23,0-0,0,1,0,18,1,0,71,3,9,292,,2,3,30:14,0,1,1,,37,5,177,,,,4-7,1,5-50,469,1,12.2,4.8
401413212,Wofford,Southern,away,28,25-43,,20,0-1,1,0,0,1,2,0,50,4,4,428,,1,2,29:46,,,,,24,2,37,,,,6-14,2,2-20,465,3,10.0,1.5
401413213,Jacksonville State,Atlantic Sun,home,42,11-19,,24,1-2,1,2,0,22,1,,,,6,199,,1,0,22:43,,,,,47,5,285,,,,7-11,1,3-25,484,2,10.5,6.1
401413213,Stephen F. Austin,Western Athletic,away,17,14-29,,13,1-3,1,1,,,1,,,,5,135,,,2,20:46,,,,,29,0,70,,,,6-15,2,3-35,205,2,4.7,2.4
401413214,Davidson,Pioneer,away,17,5-10,,22,2-4,3,0,0,6,0,,,,5,57,,1,2,42:10,,,,,67,0,233,,,,10-17,5,7-51,290,3,5.7,3.5
401413214,Jacksonville State,Atlantic Sun,home,35,9-20,,16,1-2,0,3,,,1,0,94,3,5,158,,,2,17:50,0,22,2,,31,3,158,,,,2-6,0,6-45,316,1,7.9,5.1
401413215,Jacksonville State,Atlantic Sun,away,34,20-33,,28,0-1,1,2,,,2,,,,10,180,,,0,28:13,0,22,1,,42,4,388,,,,7-12,1,5-55,568,3,5.5,9.2
401413215,Murray State,OVC,home,3,6-19,,13,0-2,1,1,,,0,,,,3,92,,,0,31:47,0,-1,2,,42,0,175,,,,3-14,1,10-83,267,1,4.8,4.2
401413216,Jacksonville State,Atlantic Sun,away,17,7-17,0,17,1-3,2,0,,,1,,,,5,87,2,,0,24:00,0,-13,1,3,50,2,208,2,36,6,4-14,2,6-50,295,3,5.1,4.2
401413216,Tulsa,American Athletic,home,54,32-41,0,29,0-0,0,2,0,0,0,0,20,1,10,457,1,1,5,36:00,0,8,1,0,36,2,164,4,36,8,7-13,0,10-85,621,0,11.1,4.6
401413217,Jacksonville State,Atlantic Sun,away,52,10-13,,24,0-0,0,0,0,24,0,,,,10,255,,2,2,26:42,0,4,3,,47,5,292,,,,4-8,,3-30,547,0,19.6,6.2
401413217,Nicholls,Southland,home,21,19-36,,21,1-5,0,0,,,2,0,45,1,3,179,,,2,33:18,0,24,1,,46,1,239,,,,8-17,,6-50,418,2,5.0,5.2
401413218,Jacksonville State,Atlantic Sun,home,35,12-23,,14,0-0,4,4,,,1,,,,9,224,,,2,19:57,1,29,3,,34,1,112,,,,4-11,4,5-58,336,5,9.7,3.3
401413218,Kennesaw State,Atlantic Sun,away,28,4-13,,14,2-2,2,8,0,11,0,0,56,3,4,44,,1,0,40:03,0,23,3,,63,4,239,,,,7-19,4,8-49,283,2,3.4,3.8
401413219,Jacksonville State,Atlantic Sun,away,47,14-21,,24,1-1,0,4,0,28,1,,,,17,161,,2,1,31:00,0,32,2,,53,4,350,,,,6-15,0,6-71,511,1,7.7,6.6
401413219,North Alabama,Atlantic Sun,home,31,19-33,,26,1-2,2,0,0,16,2,0,12,1,7,302,,1,3,29:00,0,4,1,,34,1,148,,,,3-10,2,4-42,450,4,9.2,4.4
401413220,Jacksonville State,Atlantic Sun,home,14,10-23,,14,1-2,0,0,,,2,,,,2,126,,,1,18:57,0,1,3,,33,1,164,,,,5-13,1,2-20,290,2,5.5,5.0
401413220,Southeastern Louisiana,Southland,away,31,22-32,,23,5-5,0,0,0,0,0,0,34,1,11,200,,2,2,41:03,0,13,1,,53,1,259,,,,5-18,1,7-45,459,0,6.3,4.9
401413221,Austin Peay,Atlantic Sun,home,16,12-31,,22,0-2,0,0,0,0,2,0,15,1,4,181,,1,1,28:05,0,3,1,,44,1,215,,,,6-17,,9-63,396,2,5.8,4.9
401413221,Jacksonville State,Atlantic Sun,away,40,13-25,,17,0-0,0,0,0,19,1,,,,10,191,,2,2,31:55,0,23,2,,49,2,183,,,,9-19,1,5-55,374,1,7.6,3.7
401413222,Eastern Kentucky,Atlantic Sun,away,17,26-37,,18,1-1,1,2,,,1,0,81,3,5,309,,,0,32:55,,,,,30,2,89,,,,5-15,1,6-71,398,2,8.4,3.0
401413222,Jacksonville State,Atlantic Sun,home,42,10-16,,28,0-1,1,2,0,0,0,0,63,3,6,155,,1,0,27:05,,,,,52,6,341,,,,5-10,2,4-25,496,1,9.7,6.6
401413223,Central Arkansas,Atlantic Sun,home,17,27-48,,20,1-5,4,0,0,0,0,0,122,5,5,420,,1,1,27:52,0,3,1,,26,1,78,,,,4-14,5,6-59,498,4,8.8,3.0
401413223,Jacksonville State,Atlantic Sun,away,40,8-17,,21,0-1,0,5,,,1,0,19,1,8,163,,,1,28:31,0,9,1,,55,3,280,,,,6-16,2,2-20,443,1,9.6,5.1
401413224,Cal Poly,Big Sky,away,7,20-38,0,17,2-5,0,0,,,0,,,,1,211,2,,1,26:19,,,,1,30,0,106,3,57,5,4-14,,8-36,317,0,5.6,3.5
401413224,Fresno State,Mountain West,home,35,36-43,0,33,1-1,0,0,,,0,0,35,2,5,377,5,,2,33:41,0,7,1,3,33,3,172,1,37,8,5-10,,6-65,549,0,8.8,5.2
401413225,Cal Poly,Big Sky,home,28,27-44,,22,3-5,2,0,,,0,0,89,3,4,393,,,4,26:50,0,-4,1,,33,0,67,,,,5-17,3,12-124,460,2,8.9,2.0
401413225,San Diego,Pioneer,away,27,21-37,,20,0-1,0,2,,,3,0,17,1,9,239,,,3,33:10,0,52,1,,30,0,103,,,,4-18,0,6-41,342,3,6.5,3.4
401413226,Cal Poly,Big Sky,away,21,27-47,,26,0-1,1,0,,,1,0,42,3,3,421,,,3,27:59,0,2,1,,26,0,138,,,,8-17,2,2-10,559,2,9.0,5.3
401413226,South Dakota,MVFC,home,38,18-21,,20,0-0,0,0,0,0,0,0,64,4,8,355,,1,3,32:01,0,45,1,,40,2,205,,,,7-14,2,3-45,560,0,16.9,5.1
401413227,Cal Poly,Big Sky,home,21,27-46,,24,2-6,0,0,0,15,1,0,48,3,3,281,,2,1,33:10,,,,,33,2,106,,,,5-15,,3-32,387,1,6.1,3.2
401413227,Sacramento State,Big Sky,away,49,23-34,,28,1-1,0,0,0,80,2,0,25,2,7,337,,1,3,26:50,,,,,38,4,227,,,,7-13,,12-105,564,2,9.9,6.0
401413228,Cal Poly,Big Sky,away,29,29-51,,26,2-3,0,3,,,2,,,,5,374,,,3,30:48,0,16,2,,28,1,91,,,,7-17,1,5-50,465,2,7.3,3.3
401413228,Northern Arizona,Big Sky,home,31,31-45,,26,1-2,2,0,0,30,0,0,49,2,7,358,,1,3,29:12,0,1,1,,34,1,107,,,,7-16,2,6-75,465,2,8.0,3.1
401413229,Cal Poly,Big Sky,away,31,30-48,,27,1-1,1,1,0,11,4,0,64,4,7,392,,1,4,28:25,0,0,1,,29,0,53,,,,7-15,4,4-31,445,5,8.2,1.8
401413229,Idaho State,Big Sky,home,40,17-24,,19,0-1,1,1,0,49,1,0,61,3,10,202,,4,1,31:35,,,,,46,4,293,,,,8-17,3,6-49,495,2,8.4,6.4
401413230,Cal Poly,Big Sky,home,10,14-26,,13,0-0,2,2,0,27,3,0,44,2,4,118,,2,0,28:03,0,20,2,,27,1,120,,,,2-12,3,4-30,238,5,4.5,4.4
401413230,Eastern Washington,Big Sky,away,17,21-29,,22,2-3,1,4,0,0,2,0,37,2,5,170,,3,2,31:57,0,-4,1,,46,0,188,,,,7-15,2,3-35,358,3,5.9,4.1
