collegeAthleteId,nflAthleteId,collegeId,collegeTeam,collegeConference,nflTeam,year,overall,round,pick,name,position,height,weight,preDraftRanking,preDraftPositionRanking,preDraftGrade,location,nickname,displayName,logo,img,link,playerId,defensive_PD,defensive_QB HUR,defensive_SACKS,defensive_SOLO,defensive_TD,defensive_TFL,defensive_TOT,fumbles_FUM,fumbles_LOST,fumbles_REC,interceptions_AVG,interceptions_INT,interceptions_TD,interceptions_YDS,kickReturns_AVG,kickReturns_LONG,kickReturns_NO,kickReturns_TD,kickReturns_YDS,kicking_FGA,kicking_FGM,kicking_LONG,kicking_PCT,kicking_PTS,kicking_XPA,kicking_XPM,passing_ATT,passing_COMPLETIONS,passing_INT,passing_PCT,passing_TD,passing_YDS,passing_YPA,puntReturns_AVG,puntReturns_LONG,puntReturns_NO,puntReturns_TD,puntReturns_YDS,punting_In 20,punting_LONG,punting_NO,punting_TB,punting_YDS,punting_YPP,receiving_LONG,receiving_REC,receiving_TD,receiving_YDS,receiving_YPR,rushing_CAR,rushing_LONG,rushing_TD,rushing_YDS,rushing_YPC
4241263,105632,66,Iowa State,Big 12,Baltimore,2022,128,4,23,Charlie Kolar,Tight End,79.0,252.0,113.0,7.0,70.0,Baltimore,Ravens,Baltimore Ravens,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/bal.png,baltimore_ravens,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/baltimore_ravens.png,4241263.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,62.0,6.0,756.0,12.2,,,,,
4260224,106042,213,Penn State,Big Ten,Baltimore,2022,130,4,25,Jordan Stout,Punter,75.0,209.0,182.0,2.0,58.0,Baltimore,Ravens,Baltimore Ravens,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/bal.png,baltimore_ravens,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/baltimore_ravens.png,4260224.0,,,,,,,,1.0,1.0,0.0,,,,,,,,,,23.0,16.0,52.0,0.696,82.0,36.0,34.0,2.0,1.0,0.0,0.5,0.0,18.0,9.0,,,,,,35.0,76.0,67.0,3.0,3083.0,46.0,,,,,,1.0,0.0,0.0,-18.0,-18.0
4361050,105718,324,Coastal Carolina,Sun Belt,Baltimore,2022,139,4,34,Isaiah Likely,Tight End,77.0,245.0,104.0,6.0,71.0,Baltimore,Ravens,Baltimore Ravens,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/bal.png,baltimore_ravens,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/baltimore_ravens.png,4361050.0,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,59.0,12.0,912.0,15.5,3.0,12.0,0.0,10.0,3.3
4567480,105937,248,Houston,American Athletic,Baltimore,2022,141,4,36,Damarion Williams,Cornerback,70.0,182.0,276.0,35.0,42.0,Baltimore,Ravens,Baltimore Ravens,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/bal.png,baltimore_ravens,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/baltimore_ravens.png,4567480.0,9.0,1.0,0.0,53.0,0.0,3.0,63.0,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4362748,106050,142,Missouri,SEC,Baltimore,2022,196,6,18,Tyler Badie,Running Back,68.0,197.0,218.0,17.0,51.0,Baltimore,Ravens,Baltimore Ravens,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/bal.png,baltimore_ravens,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/baltimore_ravens.png,4362748.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,,,,,,,5.0,5.0,1.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,54.0,4.0,330.0,6.1,268.0,73.0,14.0,1604.0,6.0
4361409,105545,213,Penn State,Big Ten,Washington,2022,16,1,16,Jahan Dotson,Wide Receiver,71.0,178.0,25.0,6.0,89.0,Washington,,Washington,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/wsh.png,washington,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/washington.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4241468,105588,333,Alabama,SEC,Washington,2022,47,2,15,Phidarian Mathis,Defensive Tackle,76.0,310.0,57.0,5.0,83.0,Washington,,Washington,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/wsh.png,washington,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/washington.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4241474,105694,333,Alabama,SEC,Washington,2022,98,3,34,Brian Robinson Jr.,Running Back,74.0,225.0,93.0,5.0,73.0,Washington,,Washington,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/wsh.png,washington,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/washington.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4363097,105947,309,Louisiana,Sun Belt,Washington,2022,113,4,8,Percy Butler,Safety,72.0,194.0,221.0,17.0,51.0,Washington,,Washington,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/wsh.png,washington,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/washington.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4426875,105574,153,North Carolina,ACC,Washington,2022,144,5,1,Sam Howell,Quarterback,73.0,218.0,50.0,5.0,85.0,Washington,,Washington,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/wsh.png,washington,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/washington.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361438,105652,2440,Nevada,Mountain West,Washington,2022,149,5,6,Cole Turner,Tight End,79.0,249.0,202.0,12.0,54.0,Washington,,Washington,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/wsh.png,washington,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/washington.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4244615,105891,202,Tulsa,American Athletic,Washington,2022,230,7,9,Chris Paul,Offensive Guard,76.0,323.0,188.0,15.0,56.0,Washington,,Washington,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/wsh.png,washington,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/washington.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4035105,106261,197,Oklahoma State,Big 12,Washington,2022,240,7,19,Christian Holmes,Cornerback,73.0,205.0,,,,Washington,,Washington,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/wsh.png,washington,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/washington.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4247347,105562,103,Boston College,ACC,Los Angeles,2022,17,1,17,Zion Johnson,Offensive Guard,75.0,312.0,28.0,2.0,88.0,Los Angeles,Chargers,Los Angeles Chargers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lac.png,los_angeles_chargers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_chargers.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4247347,105562,103,Boston College,ACC,Los Angeles,2022,17,1,17,Zion Johnson,Offensive Guard,75.0,312.0,28.0,2.0,88.0,Los Angeles,Rams,Los Angeles Rams,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,los_angeles_rams,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_rams.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4362917,106054,239,Baylor,Big 12,Los Angeles,2022,79,3,15,JT Woods,Safety,74.0,195.0,82.0,8.0,77.0,Los Angeles,Chargers,Los Angeles Chargers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lac.png,los_angeles_chargers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_chargers.png,4362917.0,2.0,0.0,0.0,44.0,1.0,4.5,57.0,0.0,0.0,1.0,18.2,6.0,1.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4362917,106054,239,Baylor,Big 12,Los Angeles,2022,79,3,15,JT Woods,Safety,74.0,195.0,82.0,8.0,77.0,Los Angeles,Rams,Los Angeles Rams,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,los_angeles_rams,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_rams.png,4362917.0,2.0,0.0,0.0,44.0,1.0,4.5,57.0,0.0,0.0,1.0,18.2,6.0,1.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4242347,105691,275,Wisconsin,Big Ten,Los Angeles,2022,104,3,40,Logan Bruss,Offensive Guard,77.0,309.0,170.0,12.0,59.0,Los Angeles,Chargers,Los Angeles Chargers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lac.png,los_angeles_chargers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_chargers.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4242347,105691,275,Wisconsin,Big Ten,Los Angeles,2022,104,3,40,Logan Bruss,Offensive Guard,77.0,309.0,170.0,12.0,59.0,Los Angeles,Rams,Los Angeles Rams,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,los_angeles_rams,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_rams.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4426891,105581,245,Texas A&M,SEC,Los Angeles,2022,123,4,18,Isaiah Spiller,Running Back,72.0,217.0,89.0,4.0,74.0,Los Angeles,Chargers,Los Angeles Chargers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lac.png,los_angeles_chargers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_chargers.png,4426891.0,,,,,,,,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,25.0,1.0,189.0,7.6,179.0,67.0,6.0,1011.0,5.6
4426891,105581,245,Texas A&M,SEC,Los Angeles,2022,123,4,18,Isaiah Spiller,Running Back,72.0,217.0,89.0,4.0,74.0,Los Angeles,Rams,Los Angeles Rams,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,los_angeles_rams,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_rams.png,4426891.0,,,,,,,,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,25.0,1.0,189.0,7.6,179.0,67.0,6.0,1011.0,5.6
4384549,105935,2569,South Carolina State,MEAC,Los Angeles,2022,142,4,37,Decobie Durant,Cornerback,70.0,180.0,251.0,32.0,45.0,Los Angeles,Chargers,Los Angeles Chargers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lac.png,los_angeles_chargers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_chargers.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4384549,105935,2569,South Carolina State,MEAC,Los Angeles,2022,142,4,37,Decobie Durant,Cornerback,70.0,180.0,251.0,32.0,45.0,Los Angeles,Rams,Los Angeles Rams,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,los_angeles_rams,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_rams.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4367210,105991,26,UCLA,Pac-12,Los Angeles,2022,160,5,17,Otito Ogbonnia,Defensive Tackle,76.0,324.0,158.0,11.0,60.0,Los Angeles,Chargers,Los Angeles Chargers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lac.png,los_angeles_chargers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_chargers.png,4367210.0,2.0,2.0,2.0,15.0,0.0,5.0,27.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4367210,105991,26,UCLA,Pac-12,Los Angeles,2022,160,5,17,Otito Ogbonnia,Defensive Tackle,76.0,324.0,158.0,11.0,60.0,Los Angeles,Rams,Los Angeles Rams,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,los_angeles_rams,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_rams.png,4367210.0,2.0,2.0,2.0,15.0,0.0,5.0,27.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4430737,105597,87,Notre Dame,FBS Independents,Los Angeles,2022,164,5,21,Kyren Williams,Running Back,69.0,194.0,163.0,13.0,59.0,Los Angeles,Chargers,Los Angeles Chargers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lac.png,los_angeles_chargers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_chargers.png,4430737.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,,,,,29.0,29.0,1.0,0.0,29.0,,,,,,,,,,,,,,,10.8,47.0,14.0,0.0,151.0,,,,,,,55.0,42.0,3.0,359.0,8.5,204.0,91.0,14.0,1002.0,4.9
4430737,105597,87,Notre Dame,FBS Independents,Los Angeles,2022,164,5,21,Kyren Williams,Running Back,69.0,194.0,163.0,13.0,59.0,Los Angeles,Rams,Los Angeles Rams,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,los_angeles_rams,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_rams.png,4430737.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,,,,,29.0,29.0,1.0,0.0,29.0,,,,,,,,,,,,,,,10.8,47.0,14.0,0.0,151.0,,,,,,,55.0,42.0,3.0,359.0,8.5,204.0,91.0,14.0,1002.0,4.9
4379412,105583,61,Georgia,SEC,Los Angeles,2022,195,6,16,Jamaree Salyer,Offensive Guard,75.0,321.0,122.0,7.0,68.0,Los Angeles,Chargers,Los Angeles Chargers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lac.png,los_angeles_chargers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_chargers.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4379412,105583,61,Georgia,SEC,Los Angeles,2022,195,6,16,Jamaree Salyer,Offensive Guard,75.0,321.0,122.0,7.0,68.0,Los Angeles,Rams,Los Angeles Rams,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,los_angeles_rams,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_rams.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4249128,105654,26,UCLA,Pac-12,Los Angeles,2022,211,6,33,Quentin Lake,Safety,73.0,201.0,277.0,23.0,42.0,Los Angeles,Chargers,Los Angeles Chargers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lac.png,los_angeles_chargers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_chargers.png,4249128.0,6.0,1.0,0.0,39.0,0.0,2.0,53.0,,,,7.7,3.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4249128,105654,26,UCLA,Pac-12,Los Angeles,2022,211,6,33,Quentin Lake,Safety,73.0,201.0,277.0,23.0,42.0,Los Angeles,Rams,Los Angeles Rams,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,los_angeles_rams,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_rams.png,4249128.0,6.0,1.0,0.0,39.0,0.0,2.0,53.0,,,,7.7,3.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4360307,105616,61,Georgia,SEC,Los Angeles,2022,212,6,34,Derion Kendrick,Cornerback,72.0,194.0,246.0,31.0,46.0,Los Angeles,Chargers,Los Angeles Chargers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lac.png,los_angeles_chargers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_chargers.png,4360307.0,3.0,0.0,0.0,24.0,0.0,2.0,41.0,,,,3.5,4.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4360307,105616,61,Georgia,SEC,Los Angeles,2022,212,6,34,Derion Kendrick,Cornerback,72.0,194.0,246.0,31.0,46.0,Los Angeles,Rams,Los Angeles Rams,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,los_angeles_rams,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_rams.png,4360307.0,3.0,0.0,0.0,24.0,0.0,2.0,41.0,,,,3.5,4.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240434,106252,154,Wake Forest,ACC,Los Angeles,2022,214,6,36,Ja'Sir Taylor,Cornerback,70.0,185.0,,,,Los Angeles,Chargers,Los Angeles Chargers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lac.png,los_angeles_chargers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_chargers.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240434,106252,154,Wake Forest,ACC,Los Angeles,2022,214,6,36,Ja'Sir Taylor,Cornerback,70.0,185.0,,,,Los Angeles,Rams,Los Angeles Rams,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,los_angeles_rams,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_rams.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4365629,106258,147,Montana State,Big Sky,Los Angeles,2022,235,7,14,Daniel Hardy,Outside Linebacker,75.0,223.0,,,,Los Angeles,Chargers,Los Angeles Chargers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lac.png,los_angeles_chargers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_chargers.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4365629,106258,147,Montana State,Big Sky,Los Angeles,2022,235,7,14,Daniel Hardy,Outside Linebacker,75.0,223.0,,,,Los Angeles,Rams,Los Angeles Rams,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,los_angeles_rams,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_rams.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4690171,106259,145,Ole Miss,SEC,Los Angeles,2022,236,7,15,Deane Leonard,Cornerback,72.0,195.0,,,,Los Angeles,Chargers,Los Angeles Chargers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lac.png,los_angeles_chargers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_chargers.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4690171,106259,145,Ole Miss,SEC,Los Angeles,2022,236,7,15,Deane Leonard,Cornerback,72.0,195.0,,,,Los Angeles,Rams,Los Angeles Rams,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,los_angeles_rams,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_rams.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240071,106267,2306,Kansas State,Big 12,Los Angeles,2022,253,7,32,Russ Yeast,Safety,70.0,195.0,,,,Los Angeles,Chargers,Los Angeles Chargers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lac.png,los_angeles_chargers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_chargers.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240071,106267,2306,Kansas State,Big 12,Los Angeles,2022,253,7,32,Russ Yeast,Safety,70.0,195.0,,,,Los Angeles,Rams,Los Angeles Rams,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,los_angeles_rams,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_rams.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4260406,106272,2509,Purdue,Big Ten,Los Angeles,2022,260,7,39,Zander Horvath,Fullback,75.0,230.0,,,,Los Angeles,Chargers,Los Angeles Chargers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lac.png,los_angeles_chargers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_chargers.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4260406,106272,2509,Purdue,Big Ten,Los Angeles,2022,260,7,39,Zander Horvath,Fullback,75.0,230.0,,,,Los Angeles,Rams,Los Angeles Rams,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,los_angeles_rams,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_rams.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4046707,106273,127,Michigan State,Big Ten,Los Angeles,2022,261,7,40,AJ Arcuri,Offensive Tackle,79.0,320.0,,,,Los Angeles,Chargers,Los Angeles Chargers,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lac.png,los_angeles_chargers,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_chargers.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4046707,106273,127,Michigan State,Big Ten,Los Angeles,2022,261,7,40,AJ Arcuri,Offensive Tackle,79.0,320.0,,,,Los Angeles,Rams,Los Angeles Rams,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,los_angeles_rams,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/los_angeles_rams.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567156,105550,8,Arkansas,SEC,Tennessee,2022,18,1,18,Treylon Burks,Wide Receiver,74.0,225.0,24.0,5.0,89.0,Tennessee,Titans,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ten.png,tennessee_titans,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/tennessee_titans.png,4567156.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,0.0,0.0,2.0,0.0,0.0,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,91.0,66.0,11.0,1104.0,16.7,14.0,49.0,1.0,112.0,8.0
4371973,105559,2,Auburn,SEC,Tennessee,2022,35,2,3,Roger McCreary,Cornerback,71.0,190.0,48.0,7.0,85.0,Tennessee,Titans,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ten.png,tennessee_titans,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/tennessee_titans.png,4371973.0,14.0,0.0,1.0,41.0,1.0,2.0,49.0,0.0,0.0,1.0,17.5,2.0,1.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361368,105547,194,Ohio State,Big Ten,Tennessee,2022,69,3,5,Nicholas Petit-Frere,Offensive Tackle,77.0,316.0,63.0,8.0,81.0,Tennessee,Titans,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ten.png,tennessee_titans,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/tennessee_titans.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4242512,105538,2335,Liberty,FBS Independents,Tennessee,2022,86,3,22,Malik Willis,Quarterback,73.0,219.0,21.0,1.0,90.0,Tennessee,Titans,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ten.png,tennessee_titans,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/tennessee_titans.png,4242512.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,339.0,207.0,12.0,0.611,27.0,2857.0,8.4,,,,,,,,,,,,13.0,1.0,0.0,13.0,13.0,197.0,56.0,13.0,878.0,4.5
4372071,105910,130,Michigan,Big Ten,Tennessee,2022,131,4,26,Hassan Haskins,Running Back,74.0,228.0,156.0,12.0,60.0,Tennessee,Titans,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ten.png,tennessee_titans,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/tennessee_titans.png,4372071.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,18.0,0.0,131.0,7.3,270.0,62.0,20.0,1327.0,4.9
4360635,105938,120,Maryland,Big Ten,Tennessee,2022,143,4,38,Chigoziem Okonkwo,Tight End,75.0,238.0,164.0,9.0,59.0,Tennessee,Titans,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ten.png,tennessee_titans,/Users/wesjurden/Documents/GitHub/Personal/college-football-project/assets/nfl_teams/tennessee_titans.png,4360635.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,52.0,5.0,447.0,8.6,,,,,
